"NAN_ART_ID","WG_2_ID","WG_2_TXT","WG_3_ID","WG_3_TXT","WG_4_ID","WG_4_TXT"
100842091,139,ZUCKERWAREN                     ,1395,SONSTIGE SUESSWAREN(+GELEEFR.)  ,13953,EISKONFEKT                      
108608971,131,SUPPEN U. FERTIGGERICHTE        ,1315,FERTIGGERICHTE NASS             ,13151,FERTIGGERICHTE SCHALEN          
100144843,131,SUPPEN U. FERTIGGERICHTE        ,1312,SUPPEN UND FERTIGGERICHTE       ,13121,SUPPEN UND EINTÖPFE BIS 426ML   
100481643,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1146,FRISCHE TEIGWAREN/PIZZEN/BAGUE  ,11464,VEGANE ARTIKEL GEKÜHLT - SB     
107244589,129,BABY                            ,1291,BABYKOST GLAS                   ,12914,BABY FERTIGBREIE (GLAS) E-MWST  
100206768,113,BROT UND KUCHEN SB              ,1136,KNÄCKE/ZWIEBACK/REIS-/MAISWAFFEL,11361,KNÄCKEBROT                      
100197872,121,MILCH UND MOLKEREIPRODUKTE      ,1211,FRISCHMILCH/-GETRAENKE          ,12111,FRISCHMILCH EINWEG              
108020972,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1146,FRISCHE TEIGWAREN/PIZZEN/BAGUE  ,11464,VEGANE ARTIKEL GEKÜHLT - SB     
102300624,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11421,FERTIGSALATE (+DESSERT) - SB -  
108756368,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1333,"KETCHUP,FERTIGSAUCEN            ",13337,PESTO                           
107062256,145,BIER                            ,1451,PILS                            ,14513,PILS DOSE                       
107808912,138,SCHOKOLADENWAREN                ,1384,SPEZIALITAETEN/S.SCHOKOLADENWA  ,13844,SCHOKODRAGEES                   
101411728,157,MUNDPFLEGEMITTEL                ,1571,ZAHNCREME                       ,15711,ZAHNCREME                       
109633456,102,SCHWEINEFLEISCH                 ,1022,SCHWEINEFLEISCH - SB -          ,10223,SCHWEINEFLEISCH HACKFL.-PROD. SB
105678480,109,FLEISCH CONVEN./WURST/SCHINK/   ,1095,KOCHSCHI./GEG.POEKELPROD.-SB-   ,10951,KOCHSCH./GEG.POEKELPR.KUEHL-SB  
108406832,117,GEMUESE/KARTOFFELN              ,1172,"ZWIEBELN, KNOBLAUCH, LAUCHZW.   ",11721,ZWIEBELN & SCHALOTTEN           
107745072,167,"STRICK-UND STRUMPFWAREN,HEMDEN  ",1672,SWEAT SHIRT/T-SHIRTS            ,16722,DA-SWEAT-/ROLLKRAGENSHIRT JUMO  
102265232,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1146,FRISCHE TEIGWAREN/PIZZEN/BAGUE  ,11461,FRISCHNUDELN - SB -             
100384368,131,SUPPEN U. FERTIGGERICHTE        ,1314,FERTIGGERICHTE TROCKEN          ,13141,FERTIGGERICHTE TROCKEN TEIGWAR  
101932203,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1343,HONIG                           ,13431,HONIG                           
108668720,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1776,GRUSSKARTE/GESCHENKPAP/ZIERBAN  ,17761,GRUSS-/GLUECKWUNSCHKARTE        
106322379,123,TK-FERTIGGERICHTE/TK-O+G        ,1233,TK-KARTOFFELPRODUKTE            ,12332,TK-KROKETTEN/K-KNOEDEL/-PUFFER  
103005291,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1335,FEINKOST NICHT GEKUEHLT V-MWST  ,13354,SOJASAUCE                       
108058059,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1654,NONFOOD KATZE                   ,16544,KATZE SPIELZEUG                 
107009739,109,FLEISCH CONVEN./WURST/SCHINK/   ,1092,BRUEH-/BRATWURST -SB -          ,10921,BRUEHWURST KUEHLBED.-SB         
102270571,131,SUPPEN U. FERTIGGERICHTE        ,1312,SUPPEN UND FERTIGGERICHTE       ,13122,SUPPEN UND EINTÖPFE 427-850ML   
107334699,158,KOERPERPFLEGEMITTEL             ,1585,RASIERBEDARF/HAARENTFERNUNG     ,15854,PRE-AFTER-SHAVE LOTION/BALM     
108642603,113,BROT UND KUCHEN SB              ,1134,TOAST / SANDWICH SB             ,11341,TOAST/SANDWICH VOLLK./MEHRK. SB 
108373547,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1651,FOOD HUND                       ,16512,DOSENNAHRUNG HUND               
102798539,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1652,FOOD KATZE INKL. STREU          ,16524,BEUTEL KATZE                    
108044907,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1651,FOOD HUND                       ,16512,DOSENNAHRUNG HUND               
108703083,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13255,GEWÜRZE MISCHUNG STREUER        
106730477,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14644,"LIMONADEN,PACKUNG/PET EW        "
103617773,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14643,LIMONADEN KLEINPACK./DOSE       
108704079,131,SUPPEN U. FERTIGGERICHTE        ,1312,SUPPEN UND FERTIGGERICHTE       ,13121,SUPPEN UND EINTÖPFE BIS 426ML   
104222415,116,OBST                            ,1168,"OBST-SPEZIALITAETEN,EXOTEN      ",11684,ANANAS                          
108700399,124,"TK-EIS,BACK- UND SUESSWAREN     ",1244,MULTIPACKUNGEN EIS              ,12441,MULTIPACKUNGEN EIS              
102857615,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12182,FRUCHTJOGHURT EINWEG            
108643759,128,"BACKARTIKEL,PUDDING             ",1284,"BACKZUTATEN,SONSTIGE BACKARTIK  ",12844,BACKDEKOR                       
100584207,121,MILCH UND MOLKEREIPRODUKTE      ,1212,SAUERMILCH                      ,12121,BUTTERMILCH/DICKMILCH           
100558639,142,WEIN                            ,1425,ROTWEIN DEUTSCHLAND TEIL 1      ,14251,ROTWEIN BADEN                   
103258191,161,"HYGIENE, VERBANDSSTOFFE         ",1617,HYGIENE                         ,16172,INTIMPFLEGE                     
108380335,116,OBST                            ,1163,KERNOBST                        ,11631,AEPFEL                          
106360335,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1334,FEINKOST NICHT GEKUEHLT E-MWST  ,13342,ANTIPASTI / GEMÜSE FEINKOST     
107894863,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1323,SPEISEOEL                       ,13231,OLIVENÖL                        
108354127,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1652,FOOD KATZE INKL. STREU          ,16525,SNACKS KATZE E-MWST             
108706703,153,WASCHMITTEL                     ,1533,WEICHSPUELER/WÄSCHEPARFUM       ,15331,WEICHSPUELER                    
108194736,161,"HYGIENE, VERBANDSSTOFFE         ",1617,HYGIENE                         ,16173,VERHUETUNG UND ZUBEHOER         
108791536,115,CONVENIENCE                     ,1158,SOFORTV. SNACKS                 ,11586,SOFORTV. SUSHI-SB               
107185072,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1776,GRUSSKARTE/GESCHENKPAP/ZIERBAN  ,17762,"GESCHENKPAP., PACKPAPIER, KORDEL"
108724336,125,GASTRONOMIE                     ,1258,SUESSWAREN BEZUG                ,12585,BACKPROD KLEINGEBÄ Ü90%SP E-MWST
108722219,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1333,"KETCHUP,FERTIGSAUCEN            ",13338,GRILLSAUCEN UND DIPS SQEEZE     
107706251,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1461,"MINERALWASSER, TAFELWASSER      ",14611,MINERAL/TAFELW.CLASSIC FL.MW    
108552139,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1467,EISTEE                          ,14673,EISTEE PACKUNG/PET EINWEG       
108415339,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1461,"MINERALWASSER, TAFELWASSER      ",14611,MINERAL/TAFELW.CLASSIC FL.MW    
107990699,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1302,"NAHRUNGSERGÄNZUNG,MEDPROD.E-MWST",13025,MAGEN/DARM/NIERE/BLASE E-MWST   
102668619,195,DIVERSE NON-FOOD                ,1951,NON-FOOD OTTO/FAN-ART./PREILAGEN,19512,NON-FOOD PREISLAGENARTIKEL      
108575631,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1141,FERTIGSAL./DRESSING/FEINK. -BE  ,11411,FERTIGSALATE (+DESSERT) - BED.  
100283952,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1334,FEINKOST NICHT GEKUEHLT E-MWST  ,13344,SPEZIALITAETEN/EXOTEN           
108751280,136,OBST- U. GEMUESEKONSERVEN       ,1368,SAUERKRAUT/ROTKRAUT             ,13682,ROTKRAUT                        
101247184,112,BACKWAREN BED. / BAKE OFF       ,1123,BRÖTCHEN BED. BAKE OFF          ,11233,BRÖTCHEN KÖRNER BAKEOFF         
108699307,138,SCHOKOLADENWAREN                ,1385,PRALINEN                        ,13851,MONOPRALINEN                    
107186059,150,KAFFEE                          ,1501,BOHNENKAFFEE GANZE BOHNEN       ,15012,ESPRESSO GANZE BOHNE            
100517611,136,OBST- U. GEMUESEKONSERVEN       ,1367,SCHAEL U. PIZZATOMATEN          ,13671,SCHAEL U. PIZZATOMATEN          
108180912,145,BIER                            ,1458,AUSLÄNDISCHE / CRAFT BIERE      ,14581,AUSLÄNDISCHE BIEREMEHRWEG       
108189456,115,CONVENIENCE                     ,1159,SOFORTV. OBST/GEMÜSE U. DESSERT ,11592,SOFORTV. SALATBEUTEL CONV.      
104825136,142,WEIN                            ,1427,ROTWEIN AUSLAND EUROPA          ,14271,ROTWEIN FRANKREICH              
108946320,178,"SPIELWAREN,KINDERFAHRZEUGE      ",1781,"SPIEL-/PLUESCHTIER,PUPPE,ZUBEH  ",17817,ANKLEIDEPUPPE U. ZUBEHÖR        
107936235,121,MILCH UND MOLKEREIPRODUKTE      ,1219,DESSERTS                        ,12191,PUDDING/MILCHREIS               
107784363,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1471,"ORANGENSAEFTE,NEKTARE ETC.      ",14713,ORANGENSAEFTE PACKUNG           
108275019,175,HAUSHALTSWAREN                  ,1755,FILTER/KÜCHENHELFER             ,17559,"TRINKHALM,PARTYPICKER,GRILLZUB  "
108857323,176,"GLAS,PORZELL,KERAM,KORBW/METAL  ",1764,BOCCHI NONFOOD SAISON           ,17641,NONFOOD SAISON                  
108440975,153,WASCHMITTEL                     ,1531,GROB- UND VOLLWASCHMITTEL       ,15311,GROB- U. VOLLWASCHMITTEL PULVE  
108485231,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1145,FISCH GEKUEHLT - SB -           ,11452,RAEUCHERFISCH - SB -            
100044655,135,"FLEISCH-,WURST-U. FISCHKONSERV  ",1355,FISCHKONSERVEN U. -PRAESERVEN   ,13552,THUNFISCH                       
103068496,136,OBST- U. GEMUESEKONSERVEN       ,1364,GEMUESE DOSE                    ,13641,GEMUESE DOSE                    
101327248,162,"PAPIER/FOL/BEUT, MEHRWERTDIENSTE",1625,"FOLIEN,BEUTEL,ZUBEHOER          ",16252,FRUEHSTUECKSBEUTEL              
100071632,108,FLEISCH CONV./WURST/SCHINK/BED  ,1083,KOCHWURST - BED. -              ,10832,KOCHWURST - PP                  
102603083,121,MILCH UND MOLKEREIPRODUKTE      ,1214,MILCHGETRÄNKE V-MWST            ,12142,MILCHALTERN.H-MISCHGETR.V-MWST  
100964683,164,SAISONART/SAMMELGRUPP./CAFETER  ,1643,WEIHNACHTEN-GEBÄCK E-MWST       ,16435,WEIHNACHTSARTIKEL MIT ALKOHOL   
101045995,111,KAESE - SB -                    ,1114,FRISCHKAESE - SB -              ,11141,FRISCHKAESE - SB -              
100341451,145,BIER                            ,1459,BIERMISCH-/MALZGETRAENKE        ,14591,BIERMISCHGETRAENKE FL MEHRWEG   
108538347,123,TK-FERTIGGERICHTE/TK-O+G        ,1234,TK-GEMUESE                      ,12345,TK-GEMUESEMISCHUNGEN            
107075979,123,TK-FERTIGGERICHTE/TK-O+G        ,1231,TK-FERTIGGERICHTE               ,12314,TK-FLEISCH-CONVENIENCE          
104672747,142,WEIN                            ,1421,WEISSWEIN DEUTSCHLAND TEIL 1    ,14216,WEISSWEIN PFALZ                 
100126667,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1343,HONIG                           ,13431,HONIG                           
108064237,113,BROT UND KUCHEN SB              ,1136,KNÄCKE/ZWIEBACK/REIS-/MAISWAFFEL,11361,KNÄCKEBROT                      
100071821,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10844,ROH/DAUERWURST N. KÜHLBED. - PP 
108004299,119,EIER                            ,1196,"EIER, GEKOCHT                   ",11969,BIO EIER                        
100091819,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1442,KLARE UND KORN                  ,14423,WODKA                           
105630347,168,"TAG-/NACHTWAESCHE,BADE-/BABYMO  ",1689,"BABYBEDARF,-ACCESSOIRES,-SCHUH  ",16895,BABY-KLEINTEILE/-HARTWAREN      
107283403,123,TK-FERTIGGERICHTE/TK-O+G        ,1234,TK-GEMUESE                      ,12345,TK-GEMUESEMISCHUNGEN            
102227471,158,KOERPERPFLEGEMITTEL             ,1582,SEIFEN/INTIMPFLEGE              ,15823,SEIFEN FLUESSIG/WASCHLOTION     
107178192,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1652,FOOD KATZE INKL. STREU          ,16524,BEUTEL KATZE                    
108673195,142,WEIN                            ,1429,WEIN ALKOHOLFREI                ,14291,WEIN ALKOHOLFREI                
108047595,111,KAESE - SB -                    ,1114,FRISCHKAESE - SB -              ,11141,FRISCHKAESE - SB -              
108656461,151,TEE UND KAKAO                   ,1513,KRAEUTER-/FRUECHTE-TEE E-MWST.  ,15131,KRAEUTER-/FRUECHTE-TEE BEUTEL   
108878637,116,OBST                            ,1163,KERNOBST                        ,11631,AEPFEL                          
104780523,158,KOERPERPFLEGEMITTEL             ,1588,FUSSPFLEGE                      ,15884,FUßFEILEN/FUßRASPELN/BIMSSSTEINE
102887853,121,MILCH UND MOLKEREIPRODUKTE      ,1219,DESSERTS                        ,12192,DESSERTS (MOUSSE/CREME/TIRAMISU)
108768525,140,GEBAECK                         ,1401,SUESSGEBAECK                    ,14013,AMERICAN COOKIES                
102968879,139,ZUCKERWAREN                     ,1392,KAUGUMMI                        ,13921,KAUGUMMI EINZELN                
100960559,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11425,FEINKOST BROTAUFSTRICH          
105720079,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1332,BRUEHEN U. BOUILLONS            ,13321,BRUEHEN U. BOUILLONS            
108552687,158,KOERPERPFLEGEMITTEL             ,1583,BADEZUSAETZE UND DUSCHBAEDER    ,15831,DUSCHBAD (INKL.DUSCHGELE) 2IN1  
108280047,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1336,MAYONNAISE                      ,13363,MAYONNAISE SQUEEZE              
102347343,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1777,KERZEN/GRABLEUCHTEN             ,17777,FIGUREN / SPEZIAL / SAISONKERZEN
100910607,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1333,"KETCHUP,FERTIGSAUCEN            ",13338,GRILLSAUCEN UND DIPS SQEEZE     
102724335,123,TK-FERTIGGERICHTE/TK-O+G        ,1231,TK-FERTIGGERICHTE               ,12315,TK-FERTIGGERICHTE BEUTEL        
101297551,101,RINDFLEISCH                     ,1012,RINDFLEISCH SB                  ,10123,RINDFLEISCH HACKFLEISCHPROD. SB 
100422095,116,OBST                            ,1168,"OBST-SPEZIALITAETEN,EXOTEN      ",11681,MELONEN                         
107813871,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12186,NATURJOGHURT MEHRWEG            
100459887,196,PFAND/LEERGUT                   ,1962,PFAND V-MWST.                   ,19621,PFAND MEHRWEG V-MWST            
105216559,126,"MEHL,ZUCKER UND EINMACHPRODUKT  ",1261,MEHL                            ,12611,WEIZENMEHL                      
107554095,145,BIER                            ,1457,HELLES BIER                     ,14571,HELL MEHRWEG                    
108567759,137,SALZGEBÄCK/KNABBERKERNE         ,1371,CHIPS/EXTRUDER                  ,13716,EXTRUDER                        
103013935,195,DIVERSE NON-FOOD                ,1951,NON-FOOD OTTO/FAN-ART./PREILAGEN,19512,NON-FOOD PREISLAGENARTIKEL      
100045455,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1474,"SONST. OBSTSAEFTE, NEKTARE ETC  ",14743,SONSTIGE OBSTSAEFTE PACKUNG     
108603407,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1651,FOOD HUND                       ,16513,SCHALE HUND                     
103380719,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1335,FEINKOST NICHT GEKUEHLT V-MWST  ,13356,CURRY-/CHILI-/ASIA-PASTE        
103375823,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1465,MIX- UND BITTERGETRAENKE        ,14651,MIX-/BITTERGETRÄNKE FL. MEHRWEG 
101206383,131,SUPPEN U. FERTIGGERICHTE        ,1312,SUPPEN UND FERTIGGERICHTE       ,13121,SUPPEN UND EINTÖPFE BIS 426ML   
107897999,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1323,SPEISEOEL                       ,13232,SONNEN- U. RAPSÖL               
100891407,119,EIER                            ,1192,"EIER,PACKUNG FREILAND           ",11921,"EIER, PACKUNG FREILAND          "
102388463,125,GASTRONOMIE                     ,1251,BEZUG GASTRO SERV./O&G/FRISCHE  ,12512,BEZUG GASTRO WURST FRISCH       
100790891,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14641,LIMONADEN FLASCHE MEHRWEG       
104524683,111,KAESE - SB -                    ,1113,WEICHKAESE - SB -               ,11131,WEICHKAESE - SB -               
103988619,117,GEMUESE/KARTOFFELN              ,1178,FEIN- UND STENGELGEMÜSE         ,11786,KRÄUTER                         
102858733,127,NAEHRMITTEL                     ,1272,TEIGWAREN                       ,12722,DEUTSCHE TEIGWAREN UEBER 250 G  
102979439,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1468,SCHORLEN                        ,14681,SCHORLE FLASCHE MEHRWEG         
102912431,142,WEIN                            ,1427,ROTWEIN AUSLAND EUROPA          ,14272,ROTWEIN ITALIEN                 
108687311,115,CONVENIENCE                     ,1158,SOFORTV. SNACKS                 ,11586,SOFORTV. SUSHI-SB               
102910639,117,GEMUESE/KARTOFFELN              ,1171,"KARTOFFELN, SÜSSKARTOFFELN      ",11711,KARTOFFELN                      
100937839,129,BABY                            ,1298,BABYPFLEGE U. BEDARF            ,12981,BABYPFLEGE                      
108668335,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1776,GRUSSKARTE/GESCHENKPAP/ZIERBAN  ,17762,"GESCHENKPAP., PACKPAPIER, KORDEL"
100151855,123,TK-FERTIGGERICHTE/TK-O+G        ,1231,TK-FERTIGGERICHTE               ,12315,TK-FERTIGGERICHTE BEUTEL        
100204047,109,FLEISCH CONVEN./WURST/SCHINK/   ,1092,BRUEH-/BRATWURST -SB -          ,10921,BRUEHWURST KUEHLBED.-SB         
103240207,142,WEIN                            ,1428,ROTWEIN AUSLAND ÜBERSEE         ,14281,ROTWEIN CHILE                   
104620623,161,"HYGIENE, VERBANDSSTOFFE         ",1614,PAPIERTASCHENTUE./ERFRISCHUNGST.,16141,PAPIERTASCHENTUECHER            
101073519,110,KAESE - BED. -                  ,1101,SCHNITTKAESE/PRE PACK -BED      ,11012,PRE PACK SCHNITTKAESE BED       
105345871,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1324,SENF/MEERRETTICH                ,13242,SENF GLAS/BECHER/TASSE          
108385615,158,KOERPERPFLEGEMITTEL             ,1582,SEIFEN/INTIMPFLEGE              ,15823,SEIFEN FLUESSIG/WASCHLOTION     
100916335,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1467,EISTEE                          ,14673,EISTEE PACKUNG/PET EINWEG       
106692303,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15425,GLAS-/FENSTERREINIGER/SPIRITUS  
100497359,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1322,ESSIG UND ESSIGESSENZ           ,13221,ESSIG UND ESSIGESSENZ           
107725069,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
103247307,110,KAESE - BED. -                  ,1109,SAMMELGRUPPE KAESE -BED.-       ,11091,KAESE -BED.-SAMMELGRUPPE        
102605551,158,KOERPERPFLEGEMITTEL             ,1584,DEODORANTIEN                    ,15841,DEOSPRAY                        
101407695,109,FLEISCH CONVEN./WURST/SCHINK/   ,1093,KOCHWURST - SB -                ,10931,KOCHWURST - SB -KUEHLBED.       
108257071,128,"BACKARTIKEL,PUDDING             ",1284,"BACKZUTATEN,SONSTIGE BACKARTIK  ",12844,BACKDEKOR                       
103495663,121,MILCH UND MOLKEREIPRODUKTE      ,1217,SAHNE / SCHMAND U. CREME        ,12172,SAURE SAHNE / SCHMAND           
107823439,122,"TK-FLEISCH,-FISCH,-SPEZIALITAE  ",1226,TK-FISCHPRODUKTE/MEERESFRUECHT  ,12263,TK-FISCH FERTIGGERICHTE         
101006863,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13811,SCHOKOLADE BIS 100 G            
100468783,117,GEMUESE/KARTOFFELN              ,1171,"KARTOFFELN, SÜSSKARTOFFELN      ",11711,KARTOFFELN                      
102722703,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12182,FRUCHTJOGHURT EINWEG            
106337295,111,KAESE - SB -                    ,1111,NATURKAESE - SB -               ,11111,NATURKAESE SCHEIBEN - SB -      
108687055,129,BABY                            ,1299,WINDELN                         ,12991,BABY WINDELN                    
107996783,186,"BATTERIEN,GLUEH U.TASCHENLAMPE  ",1862,"BATTERIEN,ZELLEN                ",18621,BATTERIEN                       
108753216,139,ZUCKERWAREN                     ,1395,SONSTIGE SUESSWAREN(+GELEEFR.)  ,13951,SONST. SÜßWAREN                 
100995680,109,FLEISCH CONVEN./WURST/SCHINK/   ,1092,BRUEH-/BRATWURST -SB -          ,10921,BRUEHWURST KUEHLBED.-SB         
108258976,119,EIER                            ,1196,"EIER, GEKOCHT                   ",11969,BIO EIER                        
107929088,156,HAARPFLEGEMITTEL                ,1563,HAARFESTIGER/FRISIERMITTEL      ,15632,FRISIERMITTEL/STYLINGGEL/WACHS  
104529472,120,"BUTTER,FETTE                    ",1201,BUTTER                          ,12012,BUTTERZUBEREITUNG               
107791360,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13255,GEWÜRZE MISCHUNG STREUER        
102138976,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15421,"ALLZWECKREINIGER, SCHMIERSEIFE  "
107371616,113,BROT UND KUCHEN SB              ,1135,NASS-/TROCKEN AUFBACKWARE SB    ,11351,BRÖTCHEN AUFBACKWARESB          
102417152,131,SUPPEN U. FERTIGGERICHTE        ,1314,FERTIGGERICHTE TROCKEN          ,13141,FERTIGGERICHTE TROCKEN TEIGWAR  
102968928,123,TK-FERTIGGERICHTE/TK-O+G        ,1234,TK-GEMUESE                      ,12348,TK-KOHLGEMUESE                  
